ID,dim::criterion,dim::rating,res::rating_code,dim::model,dim::worker_lang,dim::dataset,dim::article_id,desc::gem_id,desc::summary
seahorse-00102,grammar,Yes,1,reference,ru,wiki_lingua_russian_ru,art-b124db02,wiki_lingua_russian_ru-val-3523,"Разделите драже из пяти 200-граммовых пачек по цветам. Возьмите пять 700мл бутылки водки, отлейте из них понемногу в кувшин или другую тару (около 300мл со всех бутылок) и заполните бутылки конфетами. Положите бутылки в посудомоечную машину и включите интенсивный цикл. После окончания цикла опять взболтайте их и положите в морозилку на 2 часа. Когда водка замерзнет, то станет слегка тягучей, немного похожей на сироп. Теперь помойте бутылку и залейте Skittles-водку обратно. Повторите два шага выше для всех бутылок. Положите все бутылки в холодильник до того момента, когда будет повод их выпить. Создание настойки завершено."
seahorse-00103,attribution,No,0,reference,ru,wiki_lingua_russian_ru,art-b124db02,wiki_lingua_russian_ru-val-3523,"Разделите драже из пяти 200-граммовых пачек по цветам. Возьмите пять 700мл бутылки водки, отлейте из них понемногу в кувшин или другую тару (около 300мл со всех бутылок) и заполните бутылки конфетами. Положите бутылки в посудомоечную машину и включите интенсивный цикл. После окончания цикла опять взболтайте их и положите в морозилку на 2 часа. Когда водка замерзнет, то станет слегка тягучей, немного похожей на сироп. Теперь помойте бутылку и залейте Skittles-водку обратно. Повторите два шага выше для всех бутылок. Положите все бутылки в холодильник до того момента, когда будет повод их выпить. Создание настойки завершено."
seahorse-00104,main_ideas,No,0,reference,ru,wiki_lingua_russian_ru,art-b124db02,wiki_lingua_russian_ru-val-3523,"Разделите драже из пяти 200-граммовых пачек по цветам. Возьмите пять 700мл бутылки водки, отлейте из них понемногу в кувшин или другую тару (около 300мл со всех бутылок) и заполните бутылки конфетами. Положите бутылки в посудомоечную машину и включите интенсивный цикл. После окончания цикла опять взболтайте их и положите в морозилку на 2 часа. Когда водка замерзнет, то станет слегка тягучей, немного похожей на сироп. Теперь помойте бутылку и залейте Skittles-водку обратно. Повторите два шага выше для всех бутылок. Положите все бутылки в холодильник до того момента, когда будет повод их выпить. Создание настойки завершено."
seahorse-00105,conciseness,No,0,reference,ru,wiki_lingua_russian_ru,art-b124db02,wiki_lingua_russian_ru-val-3523,"Разделите драже из пяти 200-граммовых пачек по цветам. Возьмите пять 700мл бутылки водки, отлейте из них понемногу в кувшин или другую тару (около 300мл со всех бутылок) и заполните бутылки конфетами. Положите бутылки в посудомоечную машину и включите интенсивный цикл. После окончания цикла опять взболтайте их и положите в морозилку на 2 часа. Когда водка замерзнет, то станет слегка тягучей, немного похожей на сироп. Теперь помойте бутылку и залейте Skittles-водку обратно. Повторите два шага выше для всех бутылок. Положите все бутылки в холодильник до того момента, когда будет повод их выпить. Создание настойки завершено."
seahorse-00106,comprehensibility,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00107,repetition,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00108,grammar,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00109,attribution,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00110,main_ideas,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00111,conciseness,Yes,1,t5_base,en-US,xsum,art-44cf39e4,xsum-validation-34,The Isle of Man has shown how a small space company can succeed in the new space economy.
seahorse-00112,comprehensibility,Yes,1,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00113,repetition,Yes,1,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00114,grammar,No,0,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00115,attribution,No,0,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00116,main_ideas,No,0,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00117,conciseness,No,0,t5_base_250steps,en-US,xsum,art-6b86aa9d,xsum-validation-910,The driver of a car that was suspected of supplying drugs has been arrested.
seahorse-00118,comprehensibility,Yes,1,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00119,repetition,Yes,1,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00120,grammar,Yes,1,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00121,attribution,Yes,1,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00122,main_ideas,No,0,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00123,conciseness,No,0,t5_xxl,en-US,xsum,art-6b86aa9d,xsum-validation-910,Two men have been arrested after a car was stopped by police in Belfast.
seahorse-00124,comprehensibility,Yes,1,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00125,repetition,Yes,1,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00126,grammar,Yes,1,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00127,attribution,No,0,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00128,main_ideas,Yes,1,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00129,conciseness,No,0,reference,en-US,xlsum_english,art-3d594a4c,xlsum_english-validation-9761,"A 22ct gold and enamel Cadbury's egg has sold at auction for £6,500."
seahorse-00130,comprehensibility,Yes,1,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00131,repetition,Yes,1,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00132,grammar,Yes,1,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00133,attribution,No,0,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00134,main_ideas,Yes,1,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00135,conciseness,Yes,1,reference,de,wiki_lingua_german_de,art-24175c1c,wiki_lingua_german_de-val-2159,"Achte darauf, dass deine Notizen synchronisiert sind. Drücke auf die Evernote App und halte den Finger gedrückt. Tippe auf “X”."
seahorse-00136,comprehensibility,Yes,1,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00137,repetition,Yes,1,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00138,grammar,Yes,1,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00139,attribution,No,0,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00140,main_ideas,Yes,1,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00141,conciseness,No,0,t5_base,en-US,xsum,art-69338071,xsum-validation-706,"The government is ""very keen"" to introduce laws banning the sale of laser pointers and key rings, pilots have said."
seahorse-00142,comprehensibility,Yes,1,reference,de,wiki_lingua_german_de,art-fd27c373,wiki_lingua_german_de-val-4190,"Trete einer professionellen Organisation bei. Du kannst etwa beim TÜV Seminare belegen, die dich zum zertifizierten Einkäufer machen. Auch der BME bietet Seminare und Weiterbildungsmaßnahmen an, zum Beispiel auch Lehrgänge zum Fachwirt im Einkauf mit IHK-Prüfung bzw. Besorge dir einen Praktikumsplatz. Erstelle deinen Lebenslauf. Bewirb dich für eine Einstiegsposition. Bereite dich auf dein Bewerbungsgespräch vor. Ziehe dich gut an."
seahorse-00143,repetition,Yes,1,reference,de,wiki_lingua_german_de,art-fd27c373,wiki_lingua_german_de-val-4190,"Trete einer professionellen Organisation bei. Du kannst etwa beim TÜV Seminare belegen, die dich zum zertifizierten Einkäufer machen. Auch der BME bietet Seminare und Weiterbildungsmaßnahmen an, zum Beispiel auch Lehrgänge zum Fachwirt im Einkauf mit IHK-Prüfung bzw. Besorge dir einen Praktikumsplatz. Erstelle deinen Lebenslauf. Bewirb dich für eine Einstiegsposition. Bereite dich auf dein Bewerbungsgespräch vor. Ziehe dich gut an."
seahorse-00144,grammar,Yes,1,reference,de,wiki_lingua_german_de,art-fd27c373,wiki_lingua_german_de-val-4190,"Trete einer professionellen Organisation bei. Du kannst etwa beim TÜV Seminare belegen, die dich zum zertifizierten Einkäufer machen. Auch der BME bietet Seminare und Weiterbildungsmaßnahmen an, zum Beispiel auch Lehrgänge zum Fachwirt im Einkauf mit IHK-Prüfung bzw. Besorge dir einen Praktikumsplatz. Erstelle deinen Lebenslauf. Bewirb dich für eine Einstiegsposition. Bereite dich auf dein Bewerbungsgespräch vor. Ziehe dich gut an."
