ID,dim::annotator_index,dim::score_band,res::score,res::z_score,dim::system,dim::sentence_id,desc::original,desc::simplification,desc::generation_raw
simpeval-00068,3,81-100,92,0.8267916691848242,lstm_w_split,19,This was absorbed into battalions being formed for XI International Brigade.,This was part of battalions being formed for XI International Brigade.,This was part of battalions being formed for xi international brigade.
simpeval-00069,4,81-100,88,0.8584457803338735,lstm_w_split,19,This was absorbed into battalions being formed for XI International Brigade.,This was part of battalions being formed for XI International Brigade.,This was part of battalions being formed for xi international brigade.
simpeval-00070,5,81-100,95,0.6959555861266069,lstm_w_split,19,This was absorbed into battalions being formed for XI International Brigade.,This was part of battalions being formed for XI International Brigade.,This was part of battalions being formed for xi international brigade.
simpeval-00071,1,61-80,75,0.7016777841683284,new_simple_wiki,19,This was absorbed into battalions being formed for XI International Brigade.,This was joined into battalions being formed for XI International Brigade.,This was joined into battalions being formed for xi international brigade.
simpeval-00072,2,61-80,76,-0.4968262100092065,new_simple_wiki,19,This was absorbed into battalions being formed for XI International Brigade.,This was joined into battalions being formed for XI International Brigade.,This was joined into battalions being formed for xi international brigade.
simpeval-00073,3,61-80,76,-0.2941297912067493,new_simple_wiki,19,This was absorbed into battalions being formed for XI International Brigade.,This was joined into battalions being formed for XI International Brigade.,This was joined into battalions being formed for xi international brigade.
simpeval-00074,4,81-100,82,0.6157504393796527,new_simple_wiki,19,This was absorbed into battalions being formed for XI International Brigade.,This was joined into battalions being formed for XI International Brigade.,This was joined into battalions being formed for xi international brigade.
simpeval-00075,5,81-100,95,0.6959555861266069,new_simple_wiki,19,This was absorbed into battalions being formed for XI International Brigade.,This was joined into battalions being formed for XI International Brigade.,This was joined into battalions being formed for xi international brigade.
simpeval-00076,1,41-60,52,-0.7061338139222848,T5-3B,19,This was absorbed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.
simpeval-00077,2,61-80,77,-0.3779455127443695,T5-3B,19,This was absorbed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.
simpeval-00078,3,81-100,90,0.6866764866358774,T5-3B,19,This was absorbed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.
simpeval-00079,4,61-80,65,-0.0718863599906399,T5-3B,19,This was absorbed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.
simpeval-00080,5,81-100,88,0.4457712686882711,T5-3B,19,This was absorbed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.,This was changed into battalions being formed for XI International Brigade.
simpeval-00081,1,21-40,35,-1.746690212510999,SEMoses_all,19,This was absorbed into battalions being formed for XI International Brigade.,This was absorbed into. Battalions being formed for XI International LF.,This was absorbed into. || battalions being formed for XI international LF.
simpeval-00082,2,61-80,70,-1.2101103935982291,SEMoses_all,19,This was absorbed into battalions being formed for XI International Brigade.,This was absorbed into. Battalions being formed for XI International LF.,This was absorbed into. || battalions being formed for XI international LF.
simpeval-00083,3,41-60,60,-1.415051251598323,SEMoses_all,19,This was absorbed into battalions being formed for XI International Brigade.,This was absorbed into. Battalions being formed for XI International LF.,This was absorbed into. || battalions being formed for XI international LF.
simpeval-00084,4,21-40,35,-1.285363064761745,SEMoses_all,19,This was absorbed into battalions being formed for XI International Brigade.,This was absorbed into. Battalions being formed for XI International LF.,This was absorbed into. || battalions being formed for XI international LF.
simpeval-00085,5,41-60,50,-0.9123721688341232,SEMoses_all,19,This was absorbed into battalions being formed for XI International Brigade.,This was absorbed into. Battalions being formed for XI International LF.,This was absorbed into. || battalions being formed for XI international LF.
simpeval-00086,1,0-20,0,-3.8890122096054105,scramble_words,19,This was absorbed into battalions being formed for XI International Brigade.,Being Brigade. Absorbed into battalions this formed for XI International was,Being Brigade. || absorbed into battalions This formed for XI International was
simpeval-00087,2,61-80,65,-1.8045138799224147,scramble_words,19,This was absorbed into battalions being formed for XI International Brigade.,Being Brigade. Absorbed into battalions this formed for XI International was,Being Brigade. || absorbed into battalions This formed for XI International was
simpeval-00088,3,21-40,40,-2.8162030770877897,scramble_words,19,This was absorbed into battalions being formed for XI International Brigade.,Being Brigade. Absorbed into battalions this formed for XI International was,Being Brigade. || absorbed into battalions This formed for XI International was
simpeval-00089,4,0-20,5,-2.4988397695328493,scramble_words,19,This was absorbed into battalions being formed for XI International Brigade.,Being Brigade. Absorbed into battalions this formed for XI International was,Being Brigade. || absorbed into battalions This formed for XI International was
simpeval-00090,5,0-20,10,-2.341996839910328,scramble_words,19,This was absorbed into battalions being formed for XI International Brigade.,Being Brigade. Absorbed into battalions this formed for XI International was,Being Brigade. || absorbed into battalions This formed for XI International was
simpeval-00091,1,81-100,90,1.6198157829230762,asset.test.simp,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test is a standardized test for college admissions in the United States.,The SAT Reasoning test is a standardized test for college admissions in the United States.
